order_id,product_id,price,rating,return_status,low_rating_flag,product_order_count,price_bucket_Low,price_bucket_Medium,risk_score,risk_category
O0788,P978,18.87,1,0,1,5,True,False,0.2958853825388764,Low
O0789,P705,336.21,1,1,1,3,False,False,0.5701100830036319,Medium
O0790,P657,247.6,5,0,0,4,False,True,0.09941161307348444,Low
O0791,P231,347.22,2,0,1,2,False,False,0.49147338832681,Medium
O0792,P846,67.19,3,0,0,2,True,False,0.13699992263379332,Low
O0793,P570,238.51,4,1,0,4,False,True,0.1337364582028122,Low
O0794,P683,44.02,3,0,0,5,True,False,0.12679776575322782,Low
O0795,P831,247.98,3,0,0,3,False,True,0.1849393549440552,Low
O0796,P696,283.61,5,0,0,5,False,True,0.10403761538315015,Low
O0797,P372,332.36,3,0,0,4,False,False,0.2996202337515684,Low
O0798,P120,332.58,3,1,0,3,False,False,0.30297333172332536,Medium
O0799,P887,426.28,4,0,0,2,False,False,0.269399489917517,Low
O0800,P815,227.42,5,0,0,2,False,True,0.09887333782195967,Low
O0801,P986,102.36,3,0,0,3,True,False,0.1429079999457713,Low
O0802,P540,400.19,3,0,0,4,False,False,0.3264049956249634,Medium
O0803,P540,232.34,4,0,0,4,False,True,0.1324286747696324,Low
O0804,P806,118.32,4,0,0,3,True,False,0.10772583540619186,Low
O0805,P680,391.74,3,1,0,1,False,False,0.33326763850387503,Medium
O0806,P763,192.86,1,0,1,3,False,True,0.38327027300407085,Medium
O0807,P752,254.18,5,1,0,3,False,True,0.1019112292423653,Low
O0808,P427,259.46,4,0,0,2,False,True,0.14199950126332697,Low
O0809,P150,482.39,2,1,1,4,False,False,0.5456663623420156,Medium
O0810,P655,430.28,1,1,1,1,False,False,0.6192044222597001,High
O0811,P155,267.2,4,0,0,1,False,True,0.1456620783077553,Low
O0812,P215,442.04,3,0,0,2,False,False,0.35056517002497256,Medium
O0813,P448,318.44,3,1,0,3,False,False,0.2975155455788762,Low
O0814,P588,304.91,2,1,1,1,False,False,0.4759392147924151,Medium
O0815,P307,428.47,1,0,1,2,False,False,0.6147500920294722,High
O0816,P418,237.39,5,0,0,2,False,True,0.10051735164504419,Low
O0817,P744,325.18,1,1,1,2,False,False,0.5689479048039173,Medium
O0818,P280,100.23,5,0,0,2,True,False,0.0769834728243752,Low
O0819,P885,337.97,4,0,0,4,False,False,0.23308698369352773,Low
O0820,P557,339.1,4,1,0,2,False,False,0.23906036543476275,Low
O0821,P199,85.67,1,1,1,1,True,False,0.3357818241457146,Medium
O0822,P621,127.15,3,0,0,2,True,False,0.15055223857593064,Low
O0823,P564,58.22,5,0,0,4,True,False,0.06963662530581997,Low
O0824,P242,164.46,4,0,0,5,False,True,0.11713077329704198,Low
O0825,P705,315.49,2,1,1,3,False,False,0.4730442234685535,Medium
O0826,P573,151.3,1,1,1,2,False,True,0.3689974068122339,Medium
O0827,P121,476.0,2,0,1,2,False,False,0.5504487453956892,Medium
O0828,P671,319.48,2,0,1,3,False,False,0.474871850157011,Medium
O0829,P781,475.07,3,0,0,3,False,False,0.36091448151633526,Medium
O0830,P693,234.63,4,0,0,3,False,True,0.1347120855463332,Low
O0831,P477,430.55,3,1,0,2,False,False,0.3457745107349778,Medium
O0832,P118,166.6,5,0,0,3,False,True,0.08809916821626246,Low
O0833,P502,60.8,1,0,1,3,True,False,0.3188877924115906,Medium
O0834,P712,394.27,1,0,1,3,False,False,0.5960341771871569,Medium
O0835,P701,97.97,2,0,1,3,True,False,0.2606176641584588,Low
O0836,P256,23.16,5,1,0,1,True,False,0.06848962892974103,Low
O0837,P873,400.16,3,0,0,5,False,False,0.3229890350827759,Medium
O0838,P554,72.83,1,0,1,4,True,False,0.32031812942025173,Medium
O0839,P382,40.2,2,1,1,4,True,False,0.2378652182331501,Low
O0840,P677,436.15,3,1,0,2,False,False,0.34810554726371223,Medium
O0841,P606,90.95,5,0,0,4,True,False,0.07363463291203927,Low
O0842,P246,244.01,4,0,0,3,False,True,0.13673350542222867,Low
O0843,P245,490.33,2,1,1,3,False,False,0.553120547922077,Medium
O0844,P333,41.19,4,0,0,2,True,False,0.09618399356728805,Low
O0845,P492,316.29,2,0,1,4,False,False,0.4695422934571047,Medium
O0846,P535,120.1,4,0,0,2,True,False,0.10954570243214098,Low
O0847,P863,441.07,4,0,0,4,False,False,0.26863735673750155,Low
O0848,P453,211.54,1,0,1,3,False,True,0.3914141684101291,Medium
O0849,P809,486.96,3,1,0,3,False,False,0.3659681192980629,Medium
O0850,P365,318.8,4,0,0,1,False,False,0.23512248905870037,Low
O0851,P411,170.59,4,0,0,3,False,True,0.12157743813278755,Low
O0852,P690,339.55,1,1,1,2,False,False,0.5754103793904993,Medium
O0853,P738,489.28,5,0,0,1,False,False,0.22818893670576215,Low
O0854,P102,391.74,2,1,1,5,False,False,0.5002776261880613,Medium
O0855,P612,129.33,1,0,1,6,True,False,0.33636029350438285,Medium
O0856,P193,399.13,1,1,1,5,False,False,0.5906973117531122,Medium
O0857,P489,479.13,1,1,1,3,False,False,0.6329450251455842,High
O0858,P571,440.55,1,0,1,3,False,False,0.6163284162331879,High
O0859,P905,145.63,4,0,0,2,True,False,0.1142054111454829,Low
O0860,P426,64.65,2,0,1,5,True,False,0.2432351861225964,Low
O0861,P915,360.49,5,0,0,2,False,False,0.1868359694359077,Low
O0862,P442,469.28,4,1,0,2,False,False,0.2852285323785995,Low
O0863,P728,227.18,2,1,1,4,False,True,0.3142502175551734,Medium
O0864,P703,155.58,1,0,1,1,False,True,0.3744592922645928,Medium
O0865,P213,46.13,2,0,1,3,True,False,0.2426876053559086,Low
O0866,P971,213.74,4,0,0,3,False,True,0.13030083603038156,Low
O0867,P814,205.21,2,0,1,3,False,True,0.30892228474644756,Medium
O0868,P416,77.1,3,0,0,4,True,False,0.1354887678566039,Low
O0869,P291,403.89,1,1,1,2,False,False,0.6040012922087279,High
O0870,P160,363.39,2,1,1,1,False,False,0.5027803509023533,Medium
O0871,P683,366.98,1,1,1,5,False,False,0.5763440279694894,Medium
O0872,P816,244.87,2,0,1,1,False,True,0.33153475745816163,Medium
O0873,P532,387.83,4,0,0,3,False,False,0.25278089382203506,Low
O0874,P527,211.72,1,1,1,2,False,True,0.3951973014769035,Medium
O0875,P971,456.37,4,0,0,3,False,False,0.2772960088551466,Low
O0876,P938,242.71,1,1,1,2,False,True,0.40888357540089526,Medium
O0877,P159,276.17,3,0,0,4,False,True,0.19046864050537926,Low
O0878,P885,191.87,5,0,0,4,False,True,0.09061356940634173,Low
O0879,P120,364.65,2,1,1,3,False,False,0.49559727948424126,Medium
O0880,P131,286.38,4,0,0,2,False,True,0.14813249463024225,Low
O0881,P209,408.88,3,1,0,4,False,False,0.32992486295537293,Medium
O0882,P651,88.77,4,0,0,1,True,False,0.10551213718953244,Low
O0883,P632,335.63,2,1,1,3,False,False,0.48227575946517404,Medium
O0884,P809,194.05,1,1,1,3,False,True,0.38378718005652396,Medium
O0885,P772,24.27,3,0,0,3,True,False,0.12621907413137304,Low
O0886,P701,320.92,4,0,0,3,False,False,0.23027448521783372,Low
O0887,P164,39.63,2,0,1,3,True,False,0.24049957552191611,Low
O0888,P856,246.67,1,1,1,1,False,True,0.4144053098321159,Medium
O0889,P690,330.96,4,0,0,2,False,False,0.23635056388241735,Low
O0890,P811,286.63,4,0,0,2,False,True,0.14819046250614273,Low
O0891,P656,118.99,5,0,0,2,True,False,0.0794684902130998,Low
O0892,P132,72.83,5,0,0,7,True,False,0.0683691617984637,Low
O0893,P849,340.51,5,0,0,3,False,False,0.17903006104683233,Low
O0894,P132,255.09,5,0,0,7,False,True,0.09651244462144938,Low
O0895,P151,181.53,2,0,1,5,False,True,0.29323684203581546,Low
O0896,P129,492.94,2,0,1,4,False,False,0.5504671391992328,Medium
O0897,P881,123.34,2,1,1,4,True,False,0.26665218206574004,Low
O0898,P756,223.02,5,0,0,3,False,True,0.09678979719236536,Low
O0899,P410,266.74,3,0,0,2,False,True,0.19259358541381177,Low
O0900,P398,59.09,1,1,1,4,True,False,0.31484746086436943,Medium
O0901,P827,68.92,1,1,1,3,True,False,0.3221366770811835,Medium
O0902,P746,147.15,3,0,0,1,True,False,0.15735934310257776,Low
O0903,P115,129.17,2,0,1,3,True,False,0.2718136465739199,Low
O0904,P254,201.45,4,0,0,2,False,True,0.1295034012460126,Low
O0905,P285,249.86,1,0,1,6,False,True,0.3971050672215325,Medium
O0906,P377,75.69,1,0,1,2,True,False,0.3282726306030705,Medium
O0907,P686,478.98,4,0,0,2,False,False,0.2888755728353228,Low
O0908,P139,327.8,4,0,0,2,False,False,0.235304334016825,Low
O0909,P401,474.87,4,1,0,3,False,False,0.28415860246020425,Low
O0910,P621,305.19,3,0,0,2,False,False,0.29567568218417034,Low
O0911,P851,422.76,2,1,1,3,False,False,0.5222722398467602,Medium
O0912,P471,92.06,4,0,0,1,True,False,0.10608396204563328,Low
O0913,P225,92.54,2,0,1,1,True,False,0.2646985439336893,Low
O0914,P455,261.36,3,0,0,1,False,True,0.1934720962343957,Low
O0915,P964,408.27,2,0,1,1,False,False,0.5233766309506863,Medium
O0916,P963,17.68,1,0,1,4,True,False,0.29867164501625937,Low
O0917,P919,283.12,1,0,1,4,False,True,0.41936290318402447,Medium
O0918,P133,431.88,1,1,1,1,False,False,0.6198972866930724,High
O0919,P391,353.82,4,0,0,1,False,False,0.2468895931885126,Low
O0920,P935,180.45,2,0,1,1,False,True,0.3058477839422041,Medium
O0921,P404,386.31,1,0,1,4,False,False,0.5887547147764968,Medium
O0922,P953,487.57,1,1,1,3,False,False,0.6365399624832015,High
O0923,P837,433.51,5,0,0,3,False,False,0.2055315367936012,Low
O0924,P390,158.38,5,0,0,2,False,True,0.08813308724280657,Low
O0925,P190,287.47,4,0,0,2,False,True,0.14838537182784944,Low
O0926,P662,41.11,5,0,0,1,True,False,0.07062373658644475,Low
O0927,P359,371.82,1,1,1,2,False,False,0.5898261181901254,Medium
O0928,P516,209.32,4,0,0,1,False,True,0.13292111374973198,Low
O0929,P132,241.1,4,0,0,7,False,True,0.1289661022699905,Low
O0930,P674,411.72,5,0,0,1,False,False,0.20406831823573357,Low
O0931,P151,10.43,1,1,1,5,True,False,0.29266518077515274,Low
O0932,P533,339.55,5,1,0,1,False,False,0.18337470155680255,Low
O0933,P913,292.74,1,0,1,4,False,True,0.4236724611547911,Medium
O0934,P622,292.53,1,0,1,1,False,True,0.4349877074060244,Medium
O0935,P321,282.43,2,0,1,3,False,True,0.3399999377047305,Medium
O0936,P965,40.21,4,0,0,3,True,False,0.0946884458122462,Low
O0937,P872,132.72,1,0,1,3,True,False,0.34824627743198816,Medium
O0938,P564,203.2,1,1,1,4,False,True,0.3840914657117431,Medium
O0939,P503,111.83,4,0,0,4,True,False,0.10511584477197143,Low
O0940,P345,470.93,3,1,0,3,False,False,0.359161985056767,Medium
O0941,P728,24.58,1,1,1,4,True,False,0.3013337382661831,Medium
O0942,P658,171.45,5,0,0,2,False,True,0.09008201715377884,Low
O0943,P448,130.07,5,0,0,3,True,False,0.07982270338683593,Low
O0944,P289,320.15,1,1,1,4,False,False,0.5590410507192949,Medium
O0945,P150,116.77,1,0,1,4,True,False,0.3381422630553164,Medium
O0946,P592,275.12,1,0,1,1,False,True,0.42714349488486286,Medium
O0947,P873,305.01,1,1,1,5,False,False,0.5483316561934728,Medium
O0948,P203,144.03,4,0,0,2,True,False,0.11390838002897134,Low
O0949,P388,64.21,1,1,1,1,True,False,0.32704620283944347,Medium
O0950,P382,329.76,4,0,0,4,False,False,0.2304015838697635,Low
O0951,P466,51.46,2,0,1,1,True,False,0.2502722447469742,Low
O0952,P955,78.31,2,0,1,3,True,False,0.25371803849434965,Low
O0953,P443,484.98,1,0,1,5,False,False,0.6282161828992461,High
O0954,P371,167.53,2,1,1,2,False,True,0.29757671773716016,Low
O0955,P393,304.52,3,0,0,2,False,False,0.2954194057760761,Low
O0956,P575,293.49,3,0,0,1,False,True,0.20284998258191533,Low
O0957,P566,108.14,2,1,1,2,True,False,0.2672632051475172,Low
O0958,P598,138.23,1,0,1,2,True,False,0.35408977339729936,Medium
O0959,P416,224.36,1,0,1,4,False,True,0.39332839754628096,Medium
O0960,P383,121.21,2,0,1,1,True,False,0.27507655308055556,Low
O0961,P879,329.45,2,1,1,3,False,False,0.47944146375135666,Medium
O0962,P503,420.16,2,0,1,4,False,False,0.5172050525834122,Medium
O0963,P912,44.07,1,1,1,3,True,False,0.31224940769965387,Medium
O0964,P346,85.5,3,0,0,4,True,False,0.13730658119510838,Low
O0965,P484,460.22,1,0,1,4,False,False,0.6211910646145289,High
O0966,P501,45.11,4,0,0,3,True,False,0.09546296201261109,Low
O0967,P710,130.98,1,0,1,4,True,False,0.34400941363467735,Medium
O0968,P954,460.52,2,0,1,2,False,False,0.5434015534756126,Medium
O0969,P492,58.0,3,0,0,4,True,False,0.13143089587125095,Low
O0970,P308,212.1,5,0,0,7,False,True,0.08984153648200645,Low
O0971,P200,95.35,2,0,1,3,True,False,0.2596912012276614,Low
O0972,P638,415.58,1,0,1,2,False,False,0.6091265454824797,High
O0973,P104,285.27,3,0,0,3,False,True,0.19548977011174126,Low
O0974,P270,41.67,1,0,1,4,True,False,0.30798487627519544,Medium
O0975,P934,23.46,4,0,0,5,True,False,0.08952016358988746,Low
O0976,P120,241.39,2,0,1,3,False,True,0.32329003674132195,Medium
O0977,P329,274.96,3,0,0,1,False,True,0.19740078549767837,Low
O0978,P341,38.42,5,0,0,2,True,False,0.06929218329785125,Low
O0979,P683,27.71,3,1,0,5,True,False,0.12351701400152121,Low
O0980,P264,369.38,5,0,0,3,False,False,0.18695887821712617,Low
O0981,P250,399.48,1,1,1,2,False,False,0.6020617968168439,High
O0982,P804,429.68,3,0,0,4,False,False,0.33842714034854626,Medium
O0983,P705,281.54,1,0,1,3,False,True,0.42243920009513997,Medium
O0984,P200,191.02,1,0,1,3,False,True,0.3824715413530326,Medium
O0985,P326,31.31,3,0,0,3,True,False,0.127652428532506,Low
O0986,P667,475.85,3,0,0,3,False,False,0.3612450787274454,Medium
O0987,P360,225.63,2,1,1,1,False,True,0.3237482207599504,Medium
O0988,P858,177.87,1,0,1,2,False,True,0.38043409224371616,Medium
O0989,P699,195.32,2,0,1,2,False,True,0.308357682032399,Medium
O0990,P591,16.04,4,0,0,2,True,False,0.09224149831223628,Low
O0991,P765,149.22,3,0,0,2,True,False,0.1558114207369439,Low
O0992,P852,117.88,1,1,1,2,True,False,0.345586390016365,Medium
O0993,P837,338.4,3,0,0,3,False,False,0.3052361169418021,Medium
O0994,P325,450.15,2,1,1,1,False,False,0.5425261074558264,Medium
O0995,P957,306.07,5,1,0,2,False,False,0.1721192126571313,Low
O0996,P839,175.61,5,0,0,2,False,True,0.09071043584971153,Low
O0997,P269,197.91,3,0,0,1,False,True,0.1759291574380234,Low
O0998,P223,102.21,2,0,1,1,True,False,0.2681707545926632,Low
O0999,P458,429.21,1,1,1,4,False,False,0.6076954497944091,High
O1000,P790,378.17,4,1,0,5,False,False,0.2436760003545078,Low
O1001,P637,383.55,4,0,0,1,False,False,0.257185097319169,Low
O1002,P919,340.03,5,1,0,4,False,False,0.17663146160366974,Low
O1003,P201,354.09,4,1,0,1,False,False,0.24698183642296564,Low
O1004,P956,267.92,4,0,0,1,False,True,0.145826768231855,Low
O1005,P270,32.33,1,0,1,4,True,False,0.304339793055375,Medium
O1006,P640,121.5,1,1,1,4,True,False,0.3400898129448788,Medium
O1007,P855,420.27,4,0,0,1,False,False,0.2702826285106792,Low
O1008,P442,290.41,3,0,0,2,False,True,0.19944629793404967,Low
O1009,P141,486.95,3,0,0,3,False,False,0.3659638563692084,Medium
O1010,P323,292.53,4,1,0,2,False,True,0.14956394969013806,Low
O1011,P151,238.64,2,1,1,5,False,True,0.31544321903380246,Medium
O1012,P131,332.91,4,0,0,2,False,False,0.23699778104789168,Low
O1013,P897,398.16,1,1,1,3,False,False,0.5977537492464402,Medium
O1014,P606,77.78,4,0,0,4,True,False,0.09937506444825218,Low
O1015,P379,491.73,3,0,0,1,False,False,0.37525403578077043,Medium
O1016,P103,51.14,4,0,0,2,True,False,0.09778490127098834,Low
O1017,P297,243.85,4,1,0,3,False,True,0.1366988119119306,Low
O1018,P798,20.26,1,0,1,5,True,False,0.2964176901461538,Low
O1019,P279,74.56,2,1,1,2,True,False,0.2553563916333009,Low
O1020,P298,392.58,1,0,1,1,False,False,0.602743746493641,High
O1021,P132,210.62,4,0,0,7,False,True,0.12280528461363655,Low
O1022,P514,252.56,4,0,0,3,False,True,0.13859824004871651,Low
O1023,P141,482.25,1,1,1,3,False,False,0.6342757077778125,High
O1024,P617,140.06,1,1,1,3,True,False,0.3513132078479297,Medium
O1025,P193,163.13,3,0,0,5,False,True,0.15840176616097873,Low
O1026,P406,366.06,5,0,0,1,False,False,0.1907807917196145,Low
O1027,P185,464.29,1,1,1,2,False,False,0.6302132700490085,High
O1028,P240,496.83,5,0,0,1,False,False,0.23064105173335997,Low
O1029,P926,66.88,1,1,1,4,True,False,0.3179429169010732,Medium
O1030,P243,145.33,5,0,0,3,True,False,0.08190635362727045,Low
O1031,P246,425.17,2,0,1,3,False,False,0.5233768416119232,Medium
O1032,P862,253.32,2,0,1,2,False,True,0.3315348510359788,Medium
O1033,P636,130.64,1,0,1,1,True,False,0.35445111896816306,Medium
O1034,P988,392.98,2,1,1,4,False,False,0.5047279799977097,Medium
O1035,P939,45.85,4,0,0,2,True,False,0.09693082903657295,Low
O1036,P452,407.49,2,1,1,1,False,False,0.5230191494763008,Medium
O1037,P711,35.08,5,0,0,3,True,False,0.06790827247988221,Low
O1038,P587,190.35,1,1,1,5,False,True,0.3748772143180536,Medium
O1039,P293,382.17,4,0,0,2,False,False,0.2537502092555069,Low
O1040,P489,302.32,2,1,1,3,False,False,0.46701707129310127,Medium
O1041,P913,17.67,5,0,0,4,True,False,0.06496211698758075,Low
O1042,P249,417.42,2,1,1,2,False,False,0.5236975326022175,Medium
O1043,P891,102.39,2,1,1,3,True,False,0.2621854713005633,Low
O1044,P132,146.46,2,0,1,7,True,False,0.2658520437978514,Low
O1045,P696,113.1,4,0,0,5,True,False,0.10388149620526001,Low
O1046,P982,267.1,1,0,1,5,False,True,0.40845766637142256,Medium
O1047,P659,118.96,4,0,0,2,True,False,0.10934157025443499,Low
O1048,P717,110.06,4,0,0,2,True,False,0.10775935203511222,Low
O1049,P142,473.86,3,1,0,3,False,False,0.3604018928225025,Medium
O1050,P507,440.51,1,1,1,3,False,False,0.6163110386116644,High
O1051,P917,103.71,3,0,0,3,True,False,0.14321205844071255,Low
O1052,P170,476.18,5,1,0,2,False,False,0.2212913318962366,Low
O1053,P158,167.72,3,1,0,2,False,True,0.16587291892454117,Low
O1054,P711,453.16,4,0,0,3,False,False,0.2761157082353413,Low
O1055,P387,249.13,5,0,0,2,False,True,0.10248432271396257,Low
O1056,P593,360.28,2,0,1,5,False,False,0.4858318964168528,Medium
O1057,P922,282.62,1,0,1,1,False,True,0.4305184269583853,Medium
O1058,P151,406.3,2,1,1,5,False,False,0.5069645586007037,Medium
O1059,P896,478.21,5,0,0,1,False,False,0.22462689544836506,Low
O1060,P314,281.67,3,0,0,2,False,True,0.19689487455131646,Low
O1061,P179,495.0,4,0,0,1,False,False,0.2981975698005304,Low
O1062,P571,193.53,1,1,1,3,False,True,0.3835612723255249,Medium
O1063,P645,62.83,4,0,0,1,True,False,0.10109814020796365,Low
O1064,P593,104.12,1,1,1,5,True,False,0.32952188707117047,Medium
O1065,P929,124.78,2,0,1,1,True,False,0.27638636318299137,Low
O1066,P437,82.73,4,0,0,3,True,False,0.1016001971408477,Low
O1067,P895,67.04,5,0,0,3,True,False,0.07172047165595812,Low
O1068,P190,332.14,1,1,1,2,False,False,0.5720810294798518,Medium
O1069,P982,161.78,5,0,0,5,False,True,0.0849457026364154,Low
O1070,P793,67.27,1,0,1,2,True,False,0.3248706344913858,Medium
O1071,P285,337.18,1,1,1,6,False,False,0.5591001342951022,Medium
O1072,P124,238.95,5,0,0,2,False,True,0.10077677582468372,Low
O1073,P219,144.68,3,0,0,1,True,False,0.15675856898370377,Low
O1074,P613,382.14,3,1,0,3,False,False,0.32253907276955107,Medium
O1075,P706,68.3,2,0,1,4,True,False,0.24735035089961818,Low
O1076,P819,63.32,2,0,1,2,True,False,0.25144966998452845,Low
O1077,P132,458.85,3,0,0,7,False,False,0.3400005088670643,Medium
O1078,P700,375.25,3,0,0,1,False,False,0.32657035165056614,Medium
O1079,P606,132.52,2,0,1,4,True,False,0.26996314896944923,Low
O1080,P972,464.3,1,1,1,5,False,False,0.6193001181846279,High
O1081,P660,57.04,1,1,1,1,True,False,0.3241537003518132,Medium
O1082,P382,483.93,3,0,0,4,False,False,0.36108833797718376,Medium
O1083,P432,439.16,2,1,1,2,False,False,0.533649505081739,Medium
O1084,P484,85.08,4,0,0,4,True,False,0.10058185599370753,Low
O1085,P732,265.72,4,0,0,2,False,True,0.14340648961768082,Low
O1086,P821,135.7,3,0,0,6,True,False,0.1447155814016646,Low
O1087,P107,342.28,1,1,1,3,False,False,0.5728410443792146,Medium
O1088,P462,364.66,1,1,1,2,False,False,0.5866399622705648,Medium
O1089,P819,307.75,3,0,0,2,False,False,0.29665607429580304,Low
O1090,P693,124.94,4,0,0,3,True,False,0.1089004693533529,Low
O1091,P181,455.24,4,1,0,2,False,False,0.2799990482183865,Low
O1092,P192,92.29,3,0,0,1,True,False,0.14445174210964118,Low
O1093,P752,335.1,5,0,0,3,False,False,0.1775738697073302,Low
O1094,P968,466.93,5,1,0,1,False,False,0.22103809268110883,Low
O1095,P934,157.27,5,0,0,5,False,True,0.08430386355560343,Low
O1096,P161,318.21,1,0,1,2,False,False,0.5658047374089612,Medium
O1097,P458,451.16,5,0,0,4,False,False,0.20830527344270922,Low
O1098,P546,357.4,3,0,0,3,False,False,0.31268857980809145,Medium
O1099,P506,329.44,3,0,0,2,False,False,0.3050373635763137,Medium
O1100,P163,313.75,4,0,0,2,False,False,0.23069149264965705,Low
O1101,P478,194.13,3,1,0,4,False,True,0.16830453928337252,Low
O1102,P914,449.62,4,1,0,3,False,False,0.2748176777212063,Low
O1103,P962,121.81,4,0,0,2,True,False,0.10985252732442555,Low
O1104,P334,484.8,3,0,0,1,False,False,0.3722739978063187,Medium
O1105,P105,153.92,5,0,0,1,False,True,0.08872394682203513,Low
O1106,P990,121.58,4,0,0,1,True,False,0.11133793104802392,Low
O1107,P663,150.55,2,0,1,3,False,True,0.2879044351301885,Low
O1108,P824,434.07,5,0,0,2,False,False,0.20824757401515775,Low
O1109,P755,110.36,2,0,1,2,True,False,0.26806268365148794,Low
O1110,P586,484.35,3,0,0,1,False,False,0.37208082132212017,Medium
O1111,P953,367.68,4,0,0,3,False,False,0.2458527582772694,Low
O1112,P947,437.12,2,1,1,3,False,False,0.5288504293372094,Medium
O1113,P897,202.76,4,0,0,3,False,True,0.12803184930300243,Low
O1114,P769,10.48,1,0,1,2,True,False,0.3024176704087001,Medium
O1115,P898,359.71,3,1,0,4,False,False,0.3102694940371563,Medium
O1116,P917,428.49,4,1,0,3,False,False,0.2671491462899376,Low
O1117,P906,405.67,3,0,0,2,False,False,0.33550854762531307,Medium
O1118,P517,263.52,1,0,1,2,False,True,0.4181553321480425,Medium
O1119,P650,117.26,2,0,1,1,True,False,0.2736318206620397,Low
O1120,P216,478.18,2,1,1,4,False,False,0.5437481784801531,Medium
O1121,P788,179.71,5,0,0,3,False,True,0.09005344381241691,Low
O1122,P779,140.19,5,0,0,2,True,False,0.08236477133467136,Low
O1123,P805,266.97,5,0,0,2,False,True,0.10553857746016347,Low
O1124,P737,283.62,5,0,0,2,False,True,0.10846124764851003,Low
O1125,P866,235.37,5,0,0,2,False,True,0.10018231205810076,Low
O1126,P328,482.25,4,0,0,2,False,False,0.2901112609085255,Low
O1127,P744,315.74,3,0,0,2,False,False,0.2997280163631472,Low
O1128,P285,280.09,2,0,1,6,False,True,0.3286791583001046,Medium
O1129,P169,169.34,3,0,0,2,False,True,0.16628512017390157,Low
O1130,P102,231.83,2,0,1,5,False,True,0.3127478062224529,Medium
O1131,P926,186.67,4,0,0,4,False,True,0.12308249088953485,Low
O1132,P286,427.74,3,1,0,1,False,False,0.34812212805607073,Medium
O1133,P857,150.7,5,0,0,1,False,True,0.08824680788031776,Low
O1134,P544,189.27,2,0,1,1,False,True,0.30929876341010254,Medium
O1135,P427,491.4,5,0,0,2,False,False,0.22614732636388193,Low
O1136,P373,82.86,1,0,1,1,True,False,0.33463139448483575,Medium
O1137,P249,451.02,4,0,0,2,False,False,0.27843872495963595,Low
O1138,P248,63.58,1,1,1,3,True,False,0.3199981353290649,Medium
O1139,P590,135.68,1,0,1,1,True,False,0.35657266965667916,Medium
O1140,P467,406.05,4,0,0,1,False,False,0.2651610467810727,Low
O1141,P831,360.9,1,1,1,3,False,False,0.5811900558591323,Medium
O1142,P961,448.02,3,0,0,1,False,False,0.3566243928583644,Medium
O1143,P720,135.18,5,0,0,3,True,False,0.08051499165902964,Low
O1144,P177,333.55,2,1,1,3,False,False,0.48132168531377273,Medium
O1145,P934,278.24,2,1,1,5,False,True,0.33136007714598226,Medium
O1146,P560,498.21,3,0,0,5,False,False,0.3635631218351141,Medium
O1147,P713,75.62,3,0,0,2,True,False,0.13884134446699317,Low
O1148,P742,75.26,4,0,0,1,True,False,0.1031924293609781,Low
O1149,P171,438.42,2,0,1,5,False,False,0.5217040221845283,Medium
O1150,P918,234.32,1,0,1,3,False,True,0.40142756368028,Medium
O1151,P854,235.29,1,1,1,2,False,True,0.40559289591696424,Medium
O1152,P175,169.68,4,0,0,4,False,True,0.1197529169001102,Low
O1153,P741,83.68,3,0,0,2,True,False,0.14062131441485573,Low
O1154,P808,371.7,2,1,1,1,False,False,0.506596765406361,Medium
O1155,P850,387.19,1,0,1,1,False,False,0.6003702666060572,High
O1156,P243,80.52,3,0,0,3,True,False,0.13806342654312273,Low
O1157,P193,16.42,1,1,1,5,True,False,0.2949484934007516,Low
O1158,P714,285.75,4,0,0,2,False,True,0.14798649866354588,Low
O1159,P867,347.59,3,0,0,1,False,False,0.31549461524775874,Medium
O1160,P411,403.28,3,0,0,3,False,False,0.33108334439965365,Medium
O1161,P821,391.31,2,1,1,6,False,False,0.4961992363208425,Medium
O1162,P227,486.88,5,0,0,3,False,False,0.22200454803509453,Low
O1163,P422,271.4,3,0,0,2,False,True,0.19392838652534342,Low
O1164,P362,454.22,1,0,1,3,False,False,0.6222495576594524,High
O1165,P702,201.28,2,0,1,4,False,True,0.30408789597960423,Medium
O1166,P461,152.48,3,0,0,1,False,True,0.16415408109264637,Low
O1167,P143,97.54,4,0,0,2,True,False,0.10556767570364942,Low
O1168,P402,145.55,4,0,0,2,True,False,0.1141905435796587,Low
O1169,P589,46.07,5,0,0,3,True,False,0.06919748486848788,Low
O1170,P244,198.09,2,0,1,2,False,True,0.3094440919636481,Medium
O1171,P884,405.6,3,0,0,1,False,False,0.33894945115517616,Medium
O1172,P191,406.83,4,0,0,1,False,False,0.26544036380322333,Low
O1173,P625,37.22,1,0,1,4,True,False,0.3062451691335159,Medium
O1174,P484,121.67,5,0,0,4,True,False,0.07757830475051318,Low
O1175,P404,115.13,3,0,0,4,True,False,0.14388293572465613,Low
O1176,P501,31.28,1,0,1,3,True,False,0.30722567776602927,Medium
O1177,P572,288.55,3,0,0,1,False,True,0.20138637664639628,Low
O1178,P374,342.15,1,0,1,2,False,False,0.5765769686698137,Medium
O1179,P443,174.41,2,1,1,5,False,True,0.2905332071749032,Low
O1180,P757,422.76,5,1,0,1,False,False,0.20738248900838582,Low
O1181,P129,32.3,5,1,0,4,True,False,0.06661396537497721,Low
